geo_accession,hsa-miR-1307-3p,hsa-miR-4783-3p,hsa-miR-8073,hsa-miR-4532,hsa-miR-6787-5p,hsa-miR-6861-5p,hsa-miR-1233-5p,hsa-miR-4675,hsa-miR-92a-2-5p,hsa-miR-6756-5p,hsa-miR-1228-5p,hsa-miR-6766-5p,hsa-miR-4758-5p,hsa-miR-6802-5p,hsa-miR-6769a-5p,hsa-miR-4419b,hsa-miR-6784-5p,hsa-miR-4428,hsa-miR-342-5p,hsa-miR-885-3p,hsa-miR-8059,hsa-miR-1238-5p,hsa-miR-3156-5p,hsa-miR-4727-3p,hsa-miR-663a,hsa-miR-320a,hsa-miR-191-5p,hsa-miR-4646-5p,hsa-miR-1246,hsa-miR-4299,hsa-miR-4515,hsa-miR-197-5p,hsa-miR-6073,hsa-miR-4730,hsa-miR-6717-5p,hsa-miR-614,hsa-miR-6816-5p,hsa-miR-6858-5p,hsa-miR-211-3p,hsa-miR-6131,hsa-miR-6887-5p,hsa-miR-3682-3p,hsa-miR-6839-5p,hsa-miR-23b-3p,hsa-miR-642b-3p,hsa-miR-320b,hsa-miR-130a-3p,hsa-miR-103a-3p,hsa-miR-107,hsa-miR-6822-5p,hsa-miR-654-5p,hsa-miR-4498,hsa-miR-4514,hsa-miR-4734,hsa-miR-4261,hsa-miR-17-3p,hsa-miR-6729-5p,hsa-miR-4317,hsa-miR-3652,hsa-miR-4732-5p,hsa-miR-146a-5p,hsa-miR-6757-5p,hsa-miR-320e,hsa-miR-4489,hsa-miR-7847-3p,hsa-miR-3934-5p,hsa-miR-4700-5p,hsa-miR-4298,hsa-miR-23a-3p,hsa-miR-8060,hsa-miR-6742-5p,hsa-miR-483-5p,hsa-miR-15b-5p,hsa-miR-3137,hsa-miR-3151-5p,hsa-miR-4538,hsa-miR-320d,hsa-miR-6748-5p,hsa-miR-3617-5p,hsa-miR-6760-5p,hsa-miR-1343-3p,hsa-miR-4652-5p,hsa-miR-3605-5p,hsa-miR-25-3p,hsa-miR-4436b-3p,hsa-miR-320c,hsa-miR-4300,hsa-miR-140-3p,hsa-miR-4259,hsa-miR-221-3p,hsa-miR-423-3p,hsa-miR-185-5p,hsa-miR-15a-5p,hsa-miR-505-5p,hsa-miR-6728-5p,hsa-miR-222-3p,hsa-miR-4690-5p,hsa-miR-22-3p,hsa-miR-1247-3p,hsa-miR-126-3p,breast cancer
1879298,5.1843129999999995,5.814601000000001,5.4056809999999995,10.79606,8.091038000000001,5.824243,10.29169,6.688675,10.17422,7.8241119999999995,12.292769999999999,4.745468,8.108972999999999,8.261738000000001,5.95118,4.90789,12.398489999999999,2.881409,2.267085,5.103504,7.340250999999999,5.481549,3.1449830000000003,2.4009270000000003,10.85581,2.809468,1.726875,3.866657,1.726875,1.726875,3.13551,7.148871000000001,1.726875,10.19842,1.726875,6.179027,10.86388,8.118916,5.981908,4.237054,5.572228,3.056619,2.856562,3.146665,8.137058,2.645581,1.726875,1.726875,1.9798509999999998,2.511674,1.726875,3.7395970000000003,1.726875,11.6822,1.726875,1.726875,12.77137,1.726875,4.640401,4.301308000000001,1.726875,7.212092999999999,1.726875,3.340148,5.703392,1.726875,1.726875,5.5004800000000005,1.973672,2.6110349999999998,5.262001000000001,4.625744999999999,1.726875,1.726875,4.182453,1.726875,1.726875,3.0388919999999997,1.726875,2.1819490000000004,5.446385,1.726875,1.726875,1.726875,1.726875,1.726875,1.726875,1.726875,2.986125,1.726875,2.6030599999999997,2.251184,1.726875,1.726875,1.726875,1.726875,5.836933,1.726875,5.547219999999999,1.726875,0
1879486,4.890944,4.78775,5.003579,10.85235,7.914536,6.289731,10.247910000000001,6.72167,9.445733,7.8942380000000005,11.89086,4.717457,8.096630000000001,8.100361999999999,5.843125,5.299827,12.91543,3.03139,3.131272,4.350389,7.328423,5.668741000000001,3.6326680000000002,2.811283,10.4391,3.474329,1.750757,2.609994,1.750757,3.8745489999999996,2.140835,6.928412,1.750757,9.79913,5.352692,6.431786,10.69288,7.724817999999999,5.755219,5.958628,5.819303,3.3902910000000004,3.9597900000000004,3.417441,7.92979,3.157299,1.750757,1.750757,2.256738,5.015747,2.1489830000000003,4.6049050000000005,1.750757,11.95712,1.750757,2.839369,12.74597,1.750757,5.328679,4.363484,1.750757,6.892811,1.750757,3.5058160000000003,6.278023999999999,2.312114,3.059888,6.185199,1.750757,2.463161,4.472306,4.961489,1.750757,1.9930830000000002,5.245272,1.750757,1.750757,2.434303,1.750757,2.62812,5.2869720000000004,1.750757,1.750757,1.750757,1.750757,2.384779,1.750757,1.750757,3.377136,1.750757,2.242614,1.750757,1.750757,1.750757,1.750757,1.750757,5.622674,1.750757,6.233901,1.750757,0
1876710,9.255765,8.200502,8.225224,12.68392,9.95267,8.110417,13.0188,8.254708,7.627364,8.966251,10.82371,6.906314999999999,9.218466000000001,9.22225,8.817235,7.051821,11.4665,7.188536,7.362172,7.063155999999999,12.10618,7.674760000000001,6.380375,7.938828,12.56025,7.494939,7.996589999999999,7.358092,10.904760000000001,7.392059,7.857931,8.917059,7.710528,7.3684210000000006,8.143564,11.79839,10.38572,9.297203999999999,7.950814,13.486189999999999,8.101213000000001,6.972758,7.233335,9.541767,10.31842,6.987391000000001,6.33045,7.983486,8.033858,6.850903,6.633906,7.494192999999999,5.511277,13.698620000000002,5.175952,6.861051,12.25234,6.569783999999999,7.069602000000001,8.803512,6.837101,8.811088,6.1952,6.643231,7.479075999999999,6.736789,6.42462,7.388261999999999,8.910519,6.169072,5.447907,6.482379,7.612984,6.419433000000001,6.742141,5.677939,6.369345,5.3547769999999995,5.725325,4.424157,7.789472999999999,6.6008070000000005,5.1060669999999995,5.4549959999999995,6.304671,6.945939,5.543132,6.174068,7.017048,7.176171000000001,5.852057,6.268664,5.377739,4.424157,4.424157,5.824955,7.361877000000001,7.867278,8.114265,6.283404,1
1878959,4.966663,5.697033,4.776014,11.12953,8.373377,5.745152,9.658032,6.309651000000001,10.26507,8.073383999999999,12.56971,4.095611,7.276772,7.416663000000001,5.656514,5.2184800000000005,12.95772,3.0141270000000002,3.760597,4.507162,7.458605,3.6082419999999997,2.752525,4.673534,10.18392,4.306044,3.053633,4.208493,2.038344,2.038344,3.73084,7.109939,2.038344,9.357432000000001,2.038344,6.253883,10.9162,7.681282,4.934186,3.7181089999999997,5.216171,2.038344,2.038344,3.801939,8.005982000000001,3.773678,3.186893,2.038344,2.038344,2.038344,2.879823,3.008239,2.038344,12.33155,2.49348,2.038344,12.718919999999999,2.038344,5.500507,4.2603919999999995,3.547307,7.493869,2.038344,2.038344,5.396585,3.9666339999999995,2.038344,5.671513,3.6667980000000004,2.038344,4.094058,5.496563,2.038344,2.038344,4.620197,2.038344,2.038344,3.9507519999999996,2.038344,2.397475,5.936844000000001,2.038344,2.038344,2.790229,2.038344,3.044492,2.038344,2.038344,2.569871,3.046606,2.568225,2.970606,2.038344,2.038344,2.038344,2.038344,4.345451000000001,2.847296,5.422076000000001,2.038344,0
1879048,5.233487,5.27606,4.9883169999999994,11.67791,7.805460000000001,7.205188000000001,11.22602,6.893919,10.13604,8.327788,12.06218,4.993105,8.682456,8.189651,5.5583540000000005,5.756048000000001,13.0336,3.409554,4.228629,4.486983,8.431799,5.016168,2.148925,4.446066,10.89054,4.794941000000001,2.148925,3.5999239999999997,3.270537,2.148925,3.742261,6.740616,2.148925,9.843547000000001,5.634418,7.700400999999999,11.136239999999999,8.121153999999999,6.318036,5.172651999999999,5.667278,2.361752,3.9337660000000003,3.22757,9.068452,4.126278,2.148925,2.148925,2.148925,3.729139,2.148925,4.271005000000001,2.148925,12.56414,3.567489,2.148925,13.32346,2.148925,5.082179,3.880361,2.148925,6.884563000000001,2.148925,3.3246589999999996,6.217085,3.790715,2.148925,5.638866999999999,3.0546599999999997,2.148925,3.851529,4.87245,2.148925,2.148925,4.5354790000000005,2.148925,2.148925,3.8592470000000003,2.148925,3.020184,6.297985,2.148925,2.148925,2.148925,2.148925,2.148925,2.148925,2.148925,2.73601,2.148925,2.148925,2.148925,2.148925,2.148925,2.148925,3.2466779999999997,5.807307,2.148925,5.82198,2.148925,0
1879510,5.06995,5.118865,5.004391,10.17413,7.811321,6.5637419999999995,10.0094,6.379716,9.262559,8.046936,11.58342,4.948393,7.874727,8.30932,5.823106,5.037731,12.81985,4.239851,3.6205809999999996,5.163978,7.3267,5.452304,2.2307930000000002,3.430906,10.4781,4.084992,0.9644857,3.226347,2.860016,2.083271,5.0627629999999995,7.411411,0.9644857,8.19529,4.210436,6.919791,10.94082,8.074223,5.3656559999999995,6.116358,5.459219,3.152469,3.2613990000000004,3.089041,7.3274740000000005,2.7871,0.9644857,0.9644857,1.295348,3.787584,0.9644857,4.588552,0.9644857,11.63439,0.9644857,2.519099,12.678180000000001,0.9644857,5.700329,4.562978,0.9644857,6.6714080000000004,0.9644857,2.925586,5.741086,3.0123159999999998,2.159313,5.631905000000001,1.521943,2.700739,4.331644,5.237341000000001,1.888664,0.9644857,4.224,2.422674,0.9644857,3.466597,0.9644857,3.36064,5.3429,0.9644857,0.9644857,0.9644857,0.9644857,1.8474240000000002,1.8720830000000002,0.9644857,3.5102269999999995,0.9644857,0.9644857,0.9644857,0.9644857,2.31798,0.9644857,2.122911,6.230662000000001,1.2752629999999998,6.004387,0.9644857,0
1879709,5.115076999999999,4.820425,4.635376,11.38374,7.737561,6.8495490000000006,10.434569999999999,6.461945,10.14166,7.630327,12.1642,4.825436,8.313724,8.012592,5.59122,5.364094000000001,13.267920000000002,2.11785,3.2592470000000002,3.403411,8.008567999999999,5.062512,4.4602699999999995,3.468597,10.39514,4.844237000000001,2.388002,3.491595,1.797363,2.687657,4.005199,6.264646,1.797363,9.940925,5.396503,7.055477000000001,10.92365,7.127347,5.748032,6.357603,5.522381,1.797363,2.713119,3.535836,8.411688999999999,3.012658,1.797363,1.797363,3.700995,3.994096,3.3372050000000004,2.033084,1.797363,12.11767,3.194179,4.0952980000000005,12.94019,1.797363,4.791705,3.600264,1.797363,6.397685,1.797363,1.797363,5.794905,1.797363,1.797363,5.3855699999999995,3.4075900000000003,1.797363,4.375157,4.783548000000001,1.797363,3.330745,4.52756,2.294984,3.204834,3.7526879999999996,1.797363,1.797363,5.664348,3.1549270000000003,1.797363,2.865453,1.797363,2.6711549999999997,1.797363,1.797363,3.650779,2.511828,1.797363,2.672254,1.797363,2.5072229999999998,2.0266040000000003,2.262855,4.870667,3.9332050000000005,5.661308999999999,1.797363,0
1879359,4.908930000000001,5.264112,5.29611,11.125160000000001,7.774456,6.768238,10.84343,6.596561,9.761944,7.708495,12.259269999999999,5.224724,8.297884,7.948514,5.729275,5.5794120000000005,12.31597,4.2908800000000005,4.109534,3.9044209999999997,7.694421000000001,5.445327,4.183061,2.167836,9.981386,4.423468,2.437748,4.027483,4.28442,2.589713,3.697103,6.892736,0.7488646999999999,10.172310000000001,4.893058,6.5284629999999995,10.54867,7.381917,5.426243,6.8579550000000005,5.960012,3.129421,1.73075,3.0744580000000004,8.805736999999999,3.439843,0.7488646999999999,1.6777389999999999,1.3465639999999999,4.294693,2.804847,4.183047,0.7488646999999999,12.02908,2.381541,1.639693,12.66133,0.7488646999999999,5.635101000000001,4.357012,0.7488646999999999,6.64975,1.1746459999999999,2.86425,6.0871830000000005,3.8103,1.321091,5.882228,3.221715,2.680956,4.775096,5.050762000000001,0.7488646999999999,0.7488646999999999,4.7615419999999995,2.200613,2.458496,3.850575,1.8403009999999997,2.878689,5.685866000000001,0.7488646999999999,2.305172,1.264969,2.519352,2.5936049999999997,0.7488646999999999,1.9597349999999998,3.4200480000000004,1.6483560000000002,1.9845830000000002,1.775998,0.7488646999999999,2.175094,1.458523,0.7488646999999999,4.987812,3.065228,5.971456,0.7488646999999999,0
1877144,9.271853,9.355915,7.045135,13.854870000000002,10.373560000000001,7.716802,12.6078,8.443344,7.5302039999999995,9.069792,11.06125,5.567389,9.471435000000001,9.370666,7.7089929999999995,7.781011,11.551680000000001,5.231998,6.275936,6.146485,11.21237,6.294044,5.231998,7.847055999999999,11.52143,6.845658,7.209519,6.580144000000001,10.82393,5.890637,7.240227,8.649932000000002,6.068105,5.749615,8.342044,11.381780000000001,9.800171,8.463532,6.80802,11.60436,7.088036,5.231998,5.231998,8.861545,9.190689,6.266146,5.928232,7.935594,7.323492999999999,5.930672,5.231998,5.231998,5.577495,13.964089999999999,5.231998,5.231998,11.99305,5.231998,6.497291000000001,8.292474,5.231998,9.195191000000001,7.0381789999999995,5.231998,7.094588000000001,6.174391,5.231998,6.442332,9.436103999999998,5.231998,5.231998,6.806611999999999,6.2319949999999995,5.710276,5.231998,5.231998,5.231998,5.231998,5.8870569999999995,5.231998,7.685853999999999,5.231998,5.231998,5.231998,5.231998,5.231998,5.231998,5.231998,6.261936,6.063572,5.231998,5.3319980000000005,5.231998,5.231998,5.231998,5.231998,5.987978,8.129833999999999,6.095796,7.304342,1
1880027,5.238757,4.699286,4.425916,11.0294,8.04081,6.911778999999999,10.46593,6.30653,9.969899,7.784408,12.15937,4.634464,8.209192,7.8937800000000005,5.619833,5.795617,13.243770000000001,3.0799119999999998,4.752708999999999,3.810916,8.987224000000001,5.309683000000001,3.2094240000000003,2.114922,10.32112,4.794621,3.443256,3.4773989999999997,4.823531,2.114922,2.114922,7.077379,3.561691,9.846094,6.548119,8.342127,10.88314,7.410546000000001,5.703556,9.079436,5.521299,3.185899,3.462893,3.902854,8.159219,3.16785,2.8200529999999997,2.114922,2.6987229999999998,4.1961379999999995,2.114922,4.590248,2.114922,12.12577,2.114922,2.114922,13.04296,2.114922,5.0507040000000005,4.974174,2.114922,6.215443,2.851175,2.114922,5.8041849999999995,4.150111,2.114922,5.226827,4.5669580000000005,2.114922,4.817242,4.754068,2.114922,2.114922,4.368094999999999,2.794238,2.554119,4.202974,2.114922,2.889666,6.187343,2.9792680000000002,2.6733580000000003,2.114922,2.114922,3.586498,2.2338009999999997,3.581396,3.3751629999999997,3.528396,2.225676,2.483217,2.114922,2.114922,2.114922,2.114922,5.313019000000001,4.522449,6.299382,3.635367,0
1880101,5.069255,5.194299,4.9538910000000005,11.09782,8.082963000000001,6.530566,10.613560000000001,6.358821,9.856501,7.657214999999999,12.071489999999999,4.516426999999999,8.310389,7.9587699999999995,6.1432269999999995,4.9069910000000005,13.094660000000001,2.5794599999999996,3.18598,3.830338,8.503088,5.357639,2.5794599999999996,2.5794599999999996,10.29871,4.137621,3.2977,3.115426,2.5794599999999996,2.5794599999999996,3.738292,6.684348,2.5794599999999996,10.32126,4.841456,7.535989999999999,10.79665,7.547911999999999,6.144227,6.099061,5.564030000000001,2.5794599999999996,2.887041,2.5794599999999996,8.338596,3.081537,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,4.484564,2.5794599999999996,12.266810000000001,2.5794599999999996,2.5794599999999996,12.949910000000001,2.5794599999999996,4.262777,3.462042,2.5794599999999996,6.668719,2.5794599999999996,3.2842870000000004,6.024353,3.03192,2.5794599999999996,4.876415,2.5794599999999996,2.5794599999999996,4.567472,4.852303,2.5794599999999996,2.5794599999999996,4.1704099999999995,2.5794599999999996,2.5794599999999996,2.750671,2.5794599999999996,2.5794599999999996,5.732251,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,3.138537,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,2.5794599999999996,4.776366,2.5794599999999996,5.651203,2.5794599999999996,0
1879055,4.910263,5.141808999999999,4.655016000000001,10.79813,7.837366,6.484568,10.19558,6.099865,9.727733,7.684063,11.93944,4.705785,8.08973,7.902332,5.671114,5.131683,12.86788,3.665896,3.6978239999999998,4.850079,8.186216,5.298267,3.31794,3.234384,10.36266,3.7932099999999997,1.9172790000000002,3.5659910000000004,1.9172790000000002,1.9172790000000002,2.0844869999999998,7.0692960000000005,1.9172790000000002,10.14897,4.44488,7.390906,10.902460000000001,7.511147,5.530248,5.238457,5.438291,2.76064,3.5482709999999997,2.935195,8.001195,2.5295009999999998,1.9172790000000002,1.9172790000000002,1.9172790000000002,3.356155,2.7239619999999998,4.044441,1.9172790000000002,12.02402,1.9172790000000002,1.9172790000000002,12.984060000000001,1.9172790000000002,4.506361,4.185873,1.9172790000000002,6.246839,1.9172790000000002,2.8813459999999997,5.792962999999999,1.9172790000000002,1.9172790000000002,5.3765480000000005,1.9172790000000002,3.219602,4.038145,5.175381,1.9172790000000002,1.9172790000000002,4.139687,1.9172790000000002,1.9172790000000002,2.693357,1.9172790000000002,2.666599,5.676376,1.9172790000000002,1.9172790000000002,1.9172790000000002,1.9172790000000002,3.085402,1.9172790000000002,1.9172790000000002,2.810034,1.9172790000000002,2.301445,1.9172790000000002,1.9172790000000002,1.9172790000000002,1.9172790000000002,1.9172790000000002,5.885664,1.9172790000000002,5.754755,1.9172790000000002,0
1877580,9.937531,8.881133,7.665164,14.20244,9.468097,8.871839999999999,11.64435,8.825163,6.203583999999999,9.294949,11.05433,6.30521,9.749227000000001,9.03555,7.583867,6.714039,11.59252,4.878998999999999,5.974695,7.445945,9.824002,6.475069,6.003486,7.091606,11.34486,5.412204,6.104659,5.916354,7.4180399999999995,4.878998999999999,6.238654,8.141154,4.878998999999999,6.968450999999999,7.6338610000000005,9.51915,9.909852,8.748963,7.345025,10.63074,7.560533,4.878998999999999,5.798469,6.450379,9.499811,5.754186,5.103604,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,14.33949,4.878998999999999,4.878998999999999,11.88066,4.878998999999999,5.661156,5.459541000000001,4.878998999999999,7.7816350000000005,4.878998999999999,4.878998999999999,7.546803,4.878998999999999,4.878998999999999,6.922699000000001,4.878998999999999,4.878998999999999,5.568069,5.578005,6.008718,4.878998999999999,5.969338,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,7.086612,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,7.242227000000001,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,4.878998999999999,6.800564,5.42137,6.904506,4.878998999999999,1
1876921,9.891667,9.433767,8.48002,14.11517,10.06771,8.831742,12.08098,9.871867,6.397994000000001,9.494596000000001,11.01954,7.724092,9.920978,9.160707,9.252953999999999,7.585000999999999,11.29288,7.99753,8.307521000000001,7.364260000000001,11.58415,7.0637229999999995,6.403448,5.892284,11.30028,6.715827,6.752864999999999,8.208623,10.54792,6.806688,7.195736,8.673016,5.315101,6.974415,8.176895,11.58877,9.963265,9.128502000000001,7.929157000000001,12.51873,7.43854,6.348306,6.988722,7.1901839999999995,9.463527000000001,6.032066,5.315101,6.4057580000000005,9.186511,7.756129,6.64383,6.115451999999999,5.315101,14.55098,5.603428,5.315101,11.6072,5.315101,7.120755,8.553989999999999,6.076125,8.681372,5.315101,5.315101,8.124642999999999,7.718694999999999,5.315101,7.866111999999999,8.053726,5.422522,6.573199000000001,9.01343,5.315101,5.315101,7.425878,5.919853,6.465317,5.5939190000000005,5.691533,5.315101,7.492402,5.315101,5.315101,5.517735,5.315101,5.729578,5.315101,5.315101,5.886218,5.315101,6.637639,5.69729,5.315101,5.315101,5.471504,5.315101,6.741776,7.064019999999999,7.4711419999999995,5.315101,1
1879840,4.848174,5.595499,5.223179,11.39933,7.51888,6.130577,10.2561,6.34927,10.1294,7.424125,12.11712,4.820176,7.796024000000001,7.900598,5.889481,5.184366000000001,13.34494,4.898994,2.995148,4.539621,7.434402,6.1446559999999995,4.056253,2.321453,10.8284,3.937303,2.321453,3.3769839999999998,2.321453,2.321453,2.321453,6.896086,2.321453,9.780095,5.1554269999999995,6.652286999999999,11.15449,7.646663,4.984342,4.763877,5.415469,4.772812999999999,4.920562,5.239291000000001,7.834097,3.8035949999999996,2.321453,2.321453,2.321453,2.738676,2.4494740000000004,3.886417,2.321453,12.54454,2.321453,2.321453,13.32974,2.321453,5.041409,4.423289,2.321453,6.505577,3.5505949999999995,5.402961,5.822598,2.321453,4.36046,5.6378330000000005,3.111254,2.785645,4.362822,4.621326,4.605754,2.321453,4.4650989999999995,2.940525,2.321453,3.585543,2.321453,4.992979,5.859223,2.321453,2.321453,2.321453,3.4799900000000004,3.073818,4.6310199999999995,4.347639,5.484587,2.321453,2.321453,2.321453,2.321453,2.321453,5.4758309999999994,2.321453,6.056721,2.321453,5.895615,2.321453,0
1876956,8.720557000000001,9.058169,7.791753,14.956479999999999,9.21577,8.365753999999999,12.28353,9.07692,5.419996,9.392906,10.511510000000001,6.932353,9.000945,9.274785000000001,7.070708,7.347001,11.296660000000001,5.108928,6.538175,6.720696,10.28529,6.768697,4.785979,5.581805,11.702919999999999,5.3631660000000005,4.785979,4.785979,5.882732,4.785979,7.948888,8.137433,4.785979,4.785979,7.519477999999999,10.059389999999999,9.831309,8.966867,7.465176,9.893896,7.332564,4.785979,5.750104,4.785979,9.594069000000001,4.785979,4.785979,4.785979,4.785979,5.344064,5.095234,4.785979,4.785979,13.896320000000001,4.785979,4.956481,11.48817,4.785979,5.21357,4.785979,4.785979,8.219965,4.785979,4.785979,7.568142999999999,4.785979,4.785979,6.782226,4.785979,4.785979,5.327516999999999,5.16351,4.785979,9.317911,6.132201,5.478897,4.785979,4.785979,4.785979,5.780034,5.552619,4.785979,4.785979,4.785979,5.074996,4.785979,5.257785,4.785979,4.89645,4.785979,5.628963,4.785979,5.086115,4.785979,4.785979,4.785979,6.819323,5.943787,6.694131,4.785979,1
1879646,4.262332,4.679021,5.036043,10.80138,7.766171000000001,6.321597,10.368160000000001,6.3955269999999995,10.34672,7.732162,12.07617,5.05526,8.162561,7.906603,5.848488,5.058651,12.96535,4.645862999999999,2.795481,3.688935,7.67564,4.735894,3.762862,2.894774,10.05561,4.403621,0.652231,3.089625,0.887351,0.652231,2.3287430000000002,6.974061,0.652231,9.705376,4.589442,6.113356,10.739139999999999,7.6822610000000005,5.608039,6.2323010000000005,5.809335,2.746611,3.265889,2.5767900000000004,8.402571,2.933516,0.652231,0.652231,0.652231,3.375578,0.652231,3.670866,0.652231,11.79568,0.652231,1.416342,12.58412,0.652231,4.85021,4.6399550000000005,1.278959,6.5815779999999995,1.589736,2.077098,5.979352,2.783049,0.652231,5.876537,2.846723,2.157438,4.807101,5.202922,1.229978,0.652231,4.4961139999999995,2.47038,1.084096,3.331728,0.9000776,2.470541,5.42309,0.652231,1.683719,0.652231,1.8191709999999999,2.359294,0.652231,0.652231,3.9048480000000003,0.652231,1.553395,1.8266,1.457554,0.652231,0.652231,0.652231,5.052361,2.177116,5.619477,0.652231,0
1879510,5.06995,5.118865,5.004391,10.17413,7.811321,6.5637419999999995,10.0094,6.379716,9.262559,8.046936,11.58342,4.948393,7.874727,8.30932,5.823106,5.037731,12.81985,4.239851,3.6205809999999996,5.163978,7.3267,5.452304,2.2307930000000002,3.430906,10.4781,4.084992,0.9644857,3.226347,2.860016,2.083271,5.0627629999999995,7.411411,0.9644857,8.19529,4.210436,6.919791,10.94082,8.074223,5.3656559999999995,6.116358,5.459219,3.152469,3.2613990000000004,3.089041,7.3274740000000005,2.7871,0.9644857,0.9644857,1.295348,3.787584,0.9644857,4.588552,0.9644857,11.63439,0.9644857,2.519099,12.678180000000001,0.9644857,5.700329,4.562978,0.9644857,6.6714080000000004,0.9644857,2.925586,5.741086,3.0123159999999998,2.159313,5.631905000000001,1.521943,2.700739,4.331644,5.237341000000001,1.888664,0.9644857,4.224,2.422674,0.9644857,3.466597,0.9644857,3.36064,5.3429,0.9644857,0.9644857,0.9644857,0.9644857,1.8474240000000002,1.8720830000000002,0.9644857,3.5102269999999995,0.9644857,0.9644857,0.9644857,0.9644857,2.31798,0.9644857,2.122911,6.230662000000001,1.2752629999999998,6.004387,0.9644857,0
1876701,9.085546,8.642963,7.32978,14.21396,9.073208000000001,8.16233,12.801910000000001,9.167482000000001,7.0175089999999996,8.772869,11.09581,0.0,9.277105,9.135297999999999,7.749689,6.9095960000000005,11.79565,5.743908,5.9106190000000005,6.727972,10.80061,7.1888570000000005,6.139876999999999,6.334294,12.00511,6.801767,6.130225,5.6941239999999995,7.8054429999999995,6.129762,8.104946,8.357316,6.440649,8.155457,7.1715279999999995,10.52594,10.24488,9.028089999999999,7.94115,12.29608,7.219691,4.431304,5.2287870000000005,6.600159,10.4769,6.033062,4.476724,4.137121,4.137121,5.318291,4.465476,5.922586,4.137121,13.836820000000001,4.137121,4.287724,12.232439999999999,4.137121,6.321905999999999,6.491078,4.726948999999999,8.444111999999999,4.398928,5.552398999999999,7.5866240000000005,5.04243,4.137121,7.103791,6.263986,4.137121,5.041649,5.7602269999999995,4.137121,4.137121,5.4611540000000005,4.137121,5.318697,5.5531440000000005,4.137121,5.726152,6.807114,5.254002,4.137121,4.137121,4.137121,5.4339260000000005,4.137121,4.631403,5.360504,4.641108,5.783336,4.907006,4.137121,4.137121,4.137121,4.990341,7.388071000000001,6.027576,7.055629,4.137121,1
1877241,9.679184,9.074106,7.859319999999999,13.72945,9.011493,8.252405,13.196010000000001,8.311019,7.329896000000001,8.885682000000001,10.95663,7.176456,9.801483000000001,9.100756,7.591635000000001,7.264253,11.220989999999999,6.280241999999999,7.389360000000001,6.863522,10.67445,7.682761,6.275635,5.772930000000001,11.97839,7.024812,6.689163000000001,6.146437000000001,8.327363,6.087731,6.2546550000000005,8.891441,5.878921,6.567139999999999,7.805036,10.37035,10.356119999999999,9.042757,7.6783,11.55419,7.28763,4.699804,6.2878169999999995,5.56445,10.610619999999999,6.6130889999999996,4.699804,5.340383999999999,5.528471,6.4023959999999995,5.56193,6.3146,4.699804,14.06282,5.317955,5.846163,11.90279,4.699804,6.909136999999999,7.547305000000001,4.699804,8.629732,4.699804,5.1335690000000005,7.155243,5.312721,4.699804,7.314108,5.799037,4.699804,6.205382,7.060425,4.699804,5.320533999999999,5.642302,4.699804,5.770648,6.015149,4.699804,5.676956,7.259065,4.802038,4.840634,4.699804,5.33878,5.751478,4.699804,4.699804,5.963061,4.699804,4.906756,5.617033,4.699804,4.699804,4.699804,4.83296,6.762248,6.496747,7.448144,4.699804,1
1880129,5.228054,5.567728,5.132593,11.274989999999999,7.8842550000000005,6.851630999999999,10.53373,6.3209919999999995,9.881202,7.773961999999999,11.9829,5.201117,8.211661999999999,7.916432,5.938425,4.952186,13.17784,3.435978,3.265775,4.502504,7.848642999999999,5.399262,4.506219000000001,2.12058,10.89215,4.589738,2.098911,1.698681,3.3132089999999996,1.698681,1.698681,6.933787,2.498719,9.995028,5.358063,6.573345,11.01495,7.6856789999999995,5.612913,6.876885000000001,5.709372,2.719622,1.698681,2.7129380000000003,7.730467999999999,4.129879,1.698681,1.698681,1.698681,3.375689,3.208853,4.558712,1.698681,12.43342,1.698681,1.947389,13.25518,1.698681,5.010443,4.404217,3.200303,6.633647,1.698681,2.663232,6.017047,4.232241999999999,1.698681,5.485681,1.998643,1.698681,4.504491000000001,4.6099,1.821339,1.698681,4.202662,1.698681,2.902836,4.292676999999999,1.698681,2.5873630000000003,6.047041,1.698681,3.347863,1.698681,2.502663,2.742659,1.698681,1.698681,3.516304,2.33204,1.698681,2.508607,1.698681,1.698681,1.698681,1.698681,5.614201,3.2260400000000002,6.1060099999999995,1.698681,0
